"","clientId","shopId","gender","maritalStatus","age","numberOfDependents","education","flagResidencialPhone","areaCodeResidencialPhone","bestPaymentDay","shopRank","residenceType","monthsInResidence","flagMothersName","flagFathersName","flagResidenceTown_WorkingTown","flagResidenceState_WorkingState","monthsInTheJob","professionCode","mateIncome","flagResidencialAddress_PostalAddress","flagOtherCard","quantityBankingAccounts","flagMobilePhone","flagContactPhone","personalNetIncome","codeApplicationBooth","BAD"
"12436",15532,3,"F","C",41,0,NA,"Y",31,25,0,"P",120,"Y","Y","N","Y",36,205,0,"Y","N",0,"N","N",600,0,0
"12437",15533,25,"F","S",25,0,NA,"Y",31,8,0,"C",72,"Y","Y","N","Y",24,40,0,"Y","N",0,"N","N",286,0,1
"12438",15534,6,"M","O",31,0,NA,"Y",5,1,0,"P",12,"Y","Y","Y","Y",24,522,0,"Y","N",0,"N","N",275,0,0
"12439",15537,7,"F","C",27,0,NA,"Y",5,20,0,"P",84,"Y","Y","N","Y",12,305,0,"Y","N",0,"N","N",2000,0,0
"12440",15538,10,"F","S",24,0,NA,"Y",31,12,0,"P",288,"Y","Y","Y","Y",12,712,0,"Y","N",0,"N","N",390,0,0
"12441",15540,1,"F","V",53,0,NA,"Y",31,28,0,"P",480,"Y","N","N","Y",96,703,0,"Y","N",0,"N","N",180,0,0
"12442",15541,25,"M","O",41,0,NA,"Y",31,1,0,"P",360,"Y","Y","Y","Y",0,522,0,"N","N",0,"N","N",560,0,0
"12443",15542,20,"F","S",42,0,NA,"N",31,12,0,"P",72,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",295,0,0
"12444",15544,55,"F","S",19,0,NA,"Y",31,12,0,"P",240,"Y","Y","N","Y",0,60,0,"Y","N",0,"N","N",300,0,0
"12445",15545,18,"F","O",34,0,NA,"N",50,20,0,"A",24,"Y","Y","Y","Y",156,525,0,"Y","N",0,"N","N",359,0,0
"12446",15546,25,"F","C",44,0,NA,"Y",31,8,0,"P",180,"Y","Y","Y","Y",0,521,0,"Y","N",0,"N","N",400,0,0
"12447",15547,25,"F","S",27,0,NA,"N",50,28,0,"C",324,"Y","Y","Y","Y",24,653,0,"Y","N",0,"N","N",839,0,0
"12448",15548,23,"F","S",42,0,NA,"Y",31,12,0,"P",96,"Y","Y","N","Y",132,919,0,"Y","N",0,"N","N",1200,0,0
"12449",15551,14,"F","C",42,0,NA,"Y",31,3,0,"O",24,"Y","Y","N","Y",24,999,0,"Y","N",0,"N","N",332,0,0
"12450",15552,25,"M","C",26,0,NA,"N",50,20,0,"P",36,"Y","Y","N","Y",84,26,0,"Y","N",0,"N","N",450,0,0
"12451",15553,22,"M","O",35,0,NA,"N",31,12,0,"P",156,"Y","Y","N","Y",96,159,0,"Y","N",0,"N","N",900,0,1
"12452",15554,25,"F","V",72,0,NA,"Y",23,18,0,"O",36,"Y","Y","N","Y",144,704,0,"Y","N",0,"N","N",1568,0,0
"12453",15555,24,"F","C",40,0,NA,"Y",31,28,0,"P",120,"Y","Y","N","Y",12,130,0,"Y","N",0,"N","N",276,0,1
"12454",15556,22,"F","C",52,0,NA,"N",50,18,0,"P",72,"Y","Y","N","Y",36,703,0,"Y","N",0,"N","N",237,0,0
"12455",15557,16,"M","S",20,0,NA,"N",31,8,0,"P",240,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",200,0,1
"12456",15558,25,"F","S",37,0,NA,"Y",31,20,0,"P",288,"Y","Y","Y","Y",84,117,0,"Y","N",0,"N","N",1500,0,1
"12457",15559,12,"F","S",22,0,NA,"N",31,28,0,"P",144,"Y","Y","N","Y",24,39,0,"Y","N",0,"N","N",220,0,0
"12458",15561,3,"F","C",62,0,NA,"Y",31,8,0,"P",360,"Y","Y","Y","Y",24,205,180,"Y","N",0,"N","N",250,0,1
"12459",15562,2,"M","S",21,0,NA,"Y",31,20,0,"P",48,"Y","Y","N","Y",12,213,0,"Y","N",0,"N","N",500,0,0
"12460",15563,25,"F","S",38,0,NA,"Y",31,18,0,"P",384,"Y","Y","N","Y",24,118,0,"Y","N",0,"N","N",300,0,0
"12461",15564,25,"F","C",24,0,NA,"N",50,23,0,"P",288,"Y","N","N","Y",0,807,0,"Y","N",0,"N","N",300,0,0
"12462",15565,55,"F","D",51,0,NA,"Y",31,12,0,"A",108,"Y","Y","Y","Y",120,855,0,"Y","N",0,"N","N",340,0,0
"12463",15567,24,"F","S",19,0,NA,"Y",31,8,0,"A",36,"Y","Y","N","Y",24,35,0,"Y","N",0,"N","N",450,0,1
"12464",15570,24,"M","C",34,0,NA,"Y",31,18,0,"O",96,"Y","Y","Y","Y",120,251,0,"Y","N",0,"N","N",354,0,0
"12465",15571,17,"F","S",19,0,NA,"Y",31,28,0,"P",228,"Y","Y","Y","Y",12,4,0,"Y","N",0,"N","N",240,0,0
"12466",15572,23,"F","S",35,0,NA,"Y",31,18,0,"C",168,"Y","Y","N","Y",72,113,0,"Y","N",0,"N","N",900,0,0
"12467",15573,24,"F","C",30,0,NA,"Y",50,20,0,"A",84,"Y","Y","N","Y",48,950,0,"Y","N",0,"N","N",500,0,0
"12468",15574,23,"M","C",31,0,NA,"Y",31,8,0,"O",12,"Y","Y","N","Y",12,921,0,"Y","N",0,"N","N",3000,0,0
"12469",15575,24,"F","C",39,0,NA,"Y",50,8,0,"P",180,"Y","Y","Y","Y",180,713,0,"Y","N",0,"N","N",513,0,0
"12470",15576,24,"M","C",23,0,NA,"N",50,12,0,"P",276,"Y","Y","Y","Y",12,110,0,"Y","N",0,"N","N",542,0,0
"12471",15577,19,"F","C",70,0,NA,"Y",31,28,0,"P",624,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",500,0,0
"12472",15578,25,"F","C",44,0,NA,"Y",31,8,0,"P",0,"Y","Y","N","Y",120,950,3500,"Y","N",0,"N","N",1000,0,0
"12473",15579,24,"F","C",42,0,NA,"Y",50,8,0,"P",192,"Y","Y","Y","Y",264,999,0,"Y","N",0,"N","N",886,0,0
"12474",15581,10,"F","C",25,0,NA,"N",50,18,0,"P",60,"Y","Y","N","Y",0,78,0,"Y","N",0,"N","N",350,0,0
"12475",15582,16,"M","S",28,0,NA,"Y",31,8,0,"P",336,"Y","Y","N","Y",12,707,0,"Y","N",0,"N","N",490,0,0
"12476",15583,19,"F","S",28,0,NA,"Y",50,12,0,"C",336,"Y","Y","Y","Y",12,63,0,"Y","N",0,"N","N",320,0,0
"12477",15584,25,"M","O",41,0,NA,"N",31,12,0,"P",24,"Y","Y","Y","Y",12,855,331,"Y","N",0,"N","N",221,0,0
"12478",15585,16,"M","S",21,0,NA,"N",31,23,0,"P",240,"Y","Y","Y","Y",36,39,0,"Y","N",0,"N","N",220,0,0
"12479",15586,25,"F","S",29,0,NA,"N",50,8,0,"C",60,"Y","Y","N","Y",24,999,0,"Y","N",0,"N","N",800,0,0
"12480",15587,24,"M","D",50,0,NA,"Y",31,25,0,"P",252,"Y","Y","Y","Y",36,305,0,"Y","N",0,"N","N",544,0,1
"12481",15588,11,"F","S",24,0,NA,"Y",31,28,0,"A",120,"Y","Y","Y","Y",12,950,0,"Y","N",0,"N","N",300,0,0
"12482",15589,55,"F","C",31,0,NA,"Y",31,8,0,"A",24,"Y","Y","Y","Y",48,123,0,"Y","N",0,"N","N",180,0,0
"12483",15590,24,"F","C",24,0,NA,"Y",50,12,0,"P",0,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",334,0,0
"12484",15591,23,"F","C",37,0,NA,"Y",31,12,0,"P",12,"Y","Y","N","Y",144,100,0,"Y","N",0,"N","N",600,0,0
"12485",15593,21,"F","S",27,0,NA,"Y",50,8,0,"A",12,"Y","Y","Y","Y",0,654,0,"Y","N",0,"N","N",270,0,0
"12486",15594,11,"M","C",37,0,NA,"N",50,20,0,"P",72,"Y","Y","N","Y",0,702,0,"Y","N",0,"N","N",800,0,0
"12487",15595,22,"M","C",39,0,NA,"Y",50,12,0,"P",12,"N","Y","Y","Y",36,521,0,"Y","N",0,"N","N",553,0,0
"12488",15596,9,"F","C",53,0,NA,"Y",5,12,0,"P",360,"Y","Y","N","Y",12,999,180,"Y","N",0,"N","N",10,0,0
"12489",15597,24,"F","S",40,0,NA,"Y",31,20,0,"P",480,"Y","Y","Y","Y",12,60,0,"Y","N",0,"N","N",172,0,0
"12490",15598,20,"F","C",34,0,NA,"Y",31,12,0,"P",144,"Y","Y","N","Y",36,950,0,"Y","N",0,"N","N",300,0,0
"12491",15599,16,"M","S",23,0,NA,"Y",31,8,0,"P",240,"Y","Y","N","Y",12,952,0,"Y","N",0,"N","N",608,0,0
"12492",15601,19,"M","C",46,0,NA,"Y",31,23,0,"P",204,"Y","Y","Y","Y",24,999,0,"Y","N",0,"N","N",500,0,0
"12493",15602,66,"F","S",19,0,NA,"Y",31,11,0,"A",12,"Y","Y","Y","Y",0,717,0,"Y","N",0,"N","N",2000,0,1
"12494",15604,55,"F","S",26,0,NA,"Y",31,12,0,"P",12,"Y","Y","Y","Y",12,60,0,"Y","N",0,"N","N",260,0,0
"12495",15605,22,"M","O",27,0,NA,"Y",31,1,0,"P",48,"Y","Y","N","Y",36,952,0,"Y","N",0,"N","N",369,0,0
"12496",15606,15,"F","S",19,0,NA,"Y",31,3,0,"A",12,"Y","Y","Y","Y",12,38,0,"Y","N",0,"N","N",400,0,0
"12497",15608,15,"F","C",34,0,NA,"Y",31,3,0,"A",24,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",0,0,0
"12498",15609,1,"F","S",22,0,NA,"N",31,28,0,"P",24,"Y","Y","N","Y",0,205,0,"Y","N",0,"N","N",330,0,0
"12499",15610,25,"F","S",26,0,NA,"Y",31,20,0,"P",312,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",235,0,0
"12500",15611,25,"F","S",28,0,NA,"Y",31,9,0,"C",336,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",500,0,0
"12501",15613,15,"F","D",60,0,NA,"Y",31,12,0,"P",300,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",356,0,0
"12502",15614,22,"F","C",26,0,NA,"Y",31,20,0,"P",312,"N","Y","N","Y",12,713,0,"Y","N",0,"N","N",313,0,0
"12503",15615,55,"M","S",20,0,NA,"Y",31,1,0,"C",144,"Y","Y","Y","Y",12,39,0,"Y","N",0,"N","N",240,0,0
"12504",15616,55,"F","C",25,0,NA,"Y",31,12,0,"P",240,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",636,0,0
"12505",15617,19,"M","C",49,0,NA,"Y",31,12,0,"P",72,"Y","Y","N","Y",0,725,0,"Y","N",0,"N","N",2500,0,0
"12506",15618,20,"F","D",30,0,NA,"Y",31,12,0,"A",48,"Y","Y","Y","Y",48,38,0,"Y","N",0,"N","N",515,0,0
"12507",15620,10,"F","S",20,0,NA,"N",31,23,0,"C",288,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",600,0,1
"12508",15621,21,"F","S",19,0,NA,"Y",31,18,0,"P",12,"Y","Y","Y","Y",12,654,0,"Y","N",0,"N","N",256,0,0
"12509",15622,25,"F","V",66,0,NA,"Y",31,12,0,"P",24,"Y","Y","N","Y",12,13,0,"Y","N",0,"N","N",999,0,1
"12510",15623,10,"F","S",32,0,NA,"N",50,8,0,"P",12,"Y","Y","Y","Y",12,654,0,"Y","N",0,"N","N",645,0,0
"12511",15624,18,"F","C",23,0,NA,"N",5,3,0,"P",240,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",200,0,0
"12512",15626,25,"M","S",20,0,NA,"Y",31,20,0,"C",240,"Y","Y","Y","Y",0,26,0,"Y","N",0,"N","N",237,0,0
"12513",15628,24,"F","V",60,0,NA,"Y",31,18,0,"P",720,"Y","Y","N","Y",156,703,0,"Y","N",0,"N","N",559,0,0
"12514",15629,55,"F","O",37,0,NA,"Y",50,12,0,"P",120,"Y","Y","Y","Y",228,712,0,"Y","N",0,"N","N",850,0,0
"12515",15631,25,"M","S",20,0,NA,"Y",31,18,0,"P",60,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",480,0,1
"12516",15632,16,"F","S",25,0,NA,"Y",31,20,0,"P",240,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",220,0,0
"12517",15633,25,"F","S",45,0,NA,"Y",31,20,0,"A",24,"Y","Y","N","Y",96,2,0,"Y","N",0,"N","N",1800,0,0
"12518",15634,4,"M","S",25,0,NA,"Y",31,11,0,"C",240,"Y","Y","Y","Y",12,950,0,"Y","N",0,"N","N",850,0,0
"12519",15635,22,"F","S",32,0,NA,"Y",31,12,0,"P",132,"Y","Y","Y","Y",24,205,0,"Y","N",0,"N","N",180,0,0
"12520",15636,12,"F","C",22,0,NA,"Y",31,28,0,"P",240,"Y","Y","Y","Y",48,60,0,"Y","N",0,"N","N",250,0,0
"12521",15639,24,"M","S",19,0,NA,"N",50,18,0,"C",12,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",198,0,0
"12522",15640,17,"F","C",21,0,NA,"Y",31,12,0,"P",252,"Y","Y","Y","Y",12,713,0,"Y","N",0,"N","N",628,0,0
"12523",15641,25,"F","S",34,0,NA,"N",31,1,0,"P",36,"Y","Y","N","Y",120,718,0,"Y","N",0,"N","N",2000,0,0
"12524",15642,22,"F","S",44,0,NA,"N",50,25,0,"P",120,"Y","N","N","Y",144,131,0,"Y","N",0,"N","N",400,0,0
"12525",15643,5,"F","D",44,0,NA,"Y",5,12,0,"P",24,"Y","Y","Y","Y",0,26,0,"Y","N",0,"N","N",300,0,0
"12526",15644,25,"F","S",30,0,NA,"Y",31,18,0,"P",360,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",250,0,0
"12527",15646,22,"F","O",30,0,NA,"Y",31,23,0,"P",360,"Y","N","N","Y",120,165,0,"Y","N",0,"N","N",400,0,0
"12528",15647,4,"F","S",50,0,NA,"Y",31,20,0,"P",240,"Y","Y","Y","Y",168,713,0,"Y","N",0,"N","N",2500,0,0
"12529",15648,25,"M","S",34,0,NA,"Y",50,12,0,"C",408,"Y","Y","Y","Y",24,999,0,"Y","N",0,"N","N",500,0,0
"12530",15649,9,"M","S",22,0,NA,"Y",5,12,0,"P",264,"Y","Y","N","Y",0,855,0,"Y","N",0,"N","N",322,0,0
"12531",15651,23,"M","S",24,0,NA,"Y",31,12,0,"C",96,"Y","N","N","Y",60,707,0,"Y","N",0,"N","N",270,0,0
"12532",15652,55,"M","C",26,0,NA,"Y",50,12,0,"P",288,"Y","Y","N","Y",0,999,900,"Y","N",0,"N","N",400,0,0
"12533",15653,20,"M","S",18,0,NA,"Y",31,12,0,"O",12,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",220,0,0
"12534",15654,55,"F","C",31,0,NA,"Y",31,28,0,"P",36,"Y","Y","N","Y",60,712,700,"Y","N",0,"N","N",314,0,0
"12535",15655,12,"F","C",43,0,NA,"N",31,18,0,"P",60,"Y","Y","N","Y",36,205,0,"Y","N",0,"N","N",250,0,0
"12536",15656,25,"F","O",41,0,NA,"Y",31,18,0,"P",168,"Y","Y","Y","Y",12,26,0,"Y","N",0,"N","N",214,0,0
"12537",15657,15,"F","C",19,0,NA,"N",31,28,0,"A",24,"Y","Y","Y","Y",12,40,0,"Y","N",0,"N","N",310,0,1
"12538",15658,16,"M","C",33,0,NA,"Y",31,25,0,"A",96,"Y","Y","N","Y",60,129,0,"Y","N",0,"N","N",317,0,1
"12539",15659,25,"F","C",35,0,NA,"Y",31,12,0,"A",24,"Y","Y","Y","Y",36,801,0,"Y","N",0,"N","N",514,0,0
"12540",15660,25,"F","S",18,0,NA,"Y",31,12,0,"P",216,"Y","Y","Y","Y",12,652,0,"Y","N",0,"N","N",400,0,0
"12541",15661,25,"F","S",20,0,NA,"Y",31,18,0,"P",84,"Y","Y","Y","Y",12,265,0,"Y","N",0,"N","N",356,0,0
"12542",15662,10,"M","C",35,0,NA,"Y",31,18,0,"P",420,"Y","Y","Y","Y",156,514,0,"Y","N",0,"N","N",1090,0,1
"12543",15663,25,"F","C",22,0,NA,"Y",50,12,0,"P",264,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",250,0,0
"12544",15665,24,"F","C",39,0,NA,"Y",31,20,0,"A",36,"Y","Y","N","Y",36,718,0,"Y","N",0,"N","N",1500,0,0
"12545",15666,12,"F","S",30,0,NA,"Y",31,28,0,"O",48,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",300,0,0
"12546",15667,3,"F","O",29,0,NA,"Y",31,8,0,"P",348,"Y","Y","N","Y",60,950,0,"Y","N",0,"N","N",500,0,0
"12547",15668,25,"F","S",37,0,NA,"Y",31,25,0,"A",12,"Y","Y","N","Y",180,165,0,"Y","N",0,"N","N",250,0,0
"12548",15669,25,"M","S",43,0,NA,"Y",31,1,0,"P",420,"Y","Y","Y","Y",216,4,0,"Y","N",0,"N","N",439,0,0
"12549",15673,24,"F","C",28,0,NA,"Y",31,8,0,"P",60,"Y","Y","Y","Y",12,38,0,"Y","N",0,"N","N",291,0,0
"12550",15674,24,"M","C",31,0,NA,"N",50,12,0,"P",180,"Y","Y","Y","Y",96,30,0,"Y","N",0,"N","N",900,0,1
"12551",15675,3,"F","C",35,0,NA,"N",50,23,0,"P",144,"Y","Y","N","Y",12,26,0,"Y","N",0,"N","N",204,0,0
"12552",15676,13,"F","S",18,0,NA,"Y",31,12,0,"C",156,"Y","Y","Y","Y",12,992,0,"Y","N",0,"N","N",220,0,0
"12553",15680,3,"F","C",73,0,NA,"Y",31,3,0,"P",540,"Y","Y","N","Y",120,13,230,"Y","N",0,"N","N",220,0,0
"12554",15681,1,"M","C",22,0,NA,"Y",50,18,0,"P",36,"Y","Y","Y","Y",24,251,0,"Y","N",0,"N","N",270,0,0
"12555",15683,55,"F","S",36,0,NA,"Y",31,20,0,"P",120,"Y","Y","N","Y",72,165,0,"Y","N",0,"N","N",800,0,0
"12556",15685,22,"F","C",25,0,NA,"N",50,18,0,"P",48,"Y","Y","N","Y",36,131,0,"Y","N",0,"N","N",600,0,0
"12557",15686,22,"F","C",38,0,NA,"Y",50,18,0,"P",12,"Y","Y","N","Y",60,131,0,"Y","N",0,"N","N",400,0,0
"12558",15687,19,"F","S",24,0,NA,"Y",31,23,0,"P",216,"Y","Y","Y","Y",12,853,0,"Y","N",0,"N","N",220,0,0
"12559",15688,19,"F","C",58,0,NA,"Y",31,8,0,"P",360,"Y","Y","N","Y",0,13,0,"Y","N",0,"N","N",0,0,0
"12560",15689,25,"F","O",37,0,NA,"Y",31,28,0,"P",300,"Y","Y","Y","Y",144,165,0,"Y","N",0,"N","N",400,0,1
"12561",15690,55,"F","C",38,0,NA,"Y",31,12,0,"P",204,"Y","Y","N","Y",60,950,0,"Y","N",0,"N","N",700,0,0
"12562",15691,25,"F","S",36,0,NA,"Y",31,12,0,"P",432,"Y","Y","Y","Y",24,950,0,"Y","N",0,"N","N",832,0,1
"12563",15692,1,"F","S",56,0,NA,"Y",31,8,0,"P",48,"Y","Y","N","Y",324,13,0,"Y","N",0,"N","N",1229,0,0
"12564",15693,22,"F","C",49,0,NA,"Y",31,28,0,"P",72,"Y","Y","N","Y",216,728,0,"Y","N",0,"N","N",1000,0,0
"12565",15694,55,"M","S",38,0,NA,"Y",50,12,0,"P",72,"Y","Y","Y","Y",12,139,0,"Y","N",0,"N","N",200,0,1
"12566",15695,24,"F","S",37,0,NA,"N",31,28,0,"P",72,"Y","Y","N","Y",96,950,0,"Y","N",0,"N","N",400,0,1
"12567",15696,15,"F","S",24,0,NA,"N",50,28,0,"P",24,"Y","Y","Y","Y",12,131,0,"Y","N",0,"N","N",164,0,0
"12568",15697,19,"M","C",42,0,NA,"Y",31,12,0,"P",360,"Y","Y","N","Y",12,521,0,"Y","N",0,"N","N",1000,0,0
"12569",15698,55,"F","S",35,0,NA,"Y",31,18,0,"O",84,"Y","Y","Y","Y",12,950,0,"Y","N",0,"N","N",260,0,0
"12570",15700,25,"M","C",40,0,NA,"Y",8,20,0,"P",60,"Y","Y","Y","Y",12,218,2000,"Y","N",0,"N","N",250,0,0
"12571",15702,22,"F","S",18,0,NA,"Y",31,23,0,"P",216,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",220,0,1
"12572",15703,22,"F","V",50,0,NA,"Y",31,18,0,"A",12,"Y","Y","N","Y",120,165,0,"Y","N",0,"N","N",800,0,0
"12573",15704,55,"F","C",25,0,NA,"Y",31,8,0,"A",36,"Y","Y","Y","Y",0,950,0,"Y","N",0,"N","N",500,0,0
"12574",15705,23,"F","C",46,0,NA,"N",31,25,0,"A",36,"Y","Y","Y","Y",24,801,0,"Y","N",0,"N","N",400,0,0
"12575",15706,9,"F","C",30,0,NA,"N",5,25,0,"P",72,"Y","Y","N","Y",84,806,0,"Y","N",0,"N","N",298,0,0
"12576",15708,23,"F","C",54,0,NA,"Y",31,20,0,"A",144,"Y","Y","N","Y",0,210,0,"Y","N",0,"N","N",520,0,0
"12577",15709,25,"M","S",23,0,NA,"N",50,12,0,"P",252,"Y","Y","N","Y",48,118,0,"Y","N",0,"N","N",500,0,0
"12578",15710,16,"F","S",26,0,NA,"Y",31,28,0,"P",24,"Y","Y","Y","Y",36,131,0,"Y","N",0,"N","N",278,0,0
"12579",15711,25,"F","S",26,0,NA,"Y",50,12,0,"P",324,"Y","Y","Y","Y",72,24,0,"Y","N",0,"N","N",526,0,0
"12580",15713,7,"M","S",20,0,NA,"Y",5,12,0,"C",24,"Y","Y","Y","Y",36,950,0,"Y","N",0,"N","N",400,0,0
"12581",15714,24,"F","C",51,0,NA,"Y",31,20,0,"P",240,"Y","Y","N","Y",48,712,0,"Y","N",0,"N","N",500,0,0
"12582",15715,23,"F","C",37,0,NA,"Y",31,12,0,"P",120,"Y","Y","Y","Y",36,801,0,"Y","N",0,"N","N",259,0,0
"12583",15716,24,"F","V",63,0,NA,"Y",31,12,0,"P",360,"Y","Y","N","Y",60,703,0,"Y","N",0,"N","N",875,0,0
"12584",15717,25,"F","C",53,0,NA,"N",31,20,0,"A",0,"Y","Y","N","Y",264,131,0,"Y","N",0,"N","N",400,0,1
"12585",15718,5,"F","S",22,0,NA,"Y",24,28,0,"C",120,"Y","Y","Y","Y",0,24,0,"Y","N",0,"N","N",380,0,0
"12586",15719,20,"F","S",21,0,NA,"Y",31,12,0,"C",252,"Y","Y","Y","Y",12,992,0,"Y","N",0,"N","N",543,0,1
"12587",15720,55,"F","S",28,0,NA,"Y",31,6,0,"P",300,"Y","Y","N","Y",180,725,0,"Y","N",0,"N","N",760,0,0
"12588",15722,1,"F","S",20,0,NA,"Y",31,8,0,"P",12,"Y","Y","N","Y",12,40,0,"Y","N",0,"N","N",184,0,1
"12589",15723,9,"F","S",21,0,NA,"Y",5,20,0,"P",192,"Y","Y","N","Y",12,4,0,"Y","N",0,"N","N",300,0,0
"12590",15724,15,"F","S",34,0,NA,"Y",31,8,0,"P",216,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",0,0,1
"12591",15725,23,"F","C",39,0,NA,"Y",31,28,0,"P",264,"Y","Y","N","Y",24,950,0,"Y","N",0,"N","N",700,0,0
"12592",15727,17,"F","C",24,0,NA,"Y",31,3,0,"P",168,"Y","Y","N","Y",12,999,0,"Y","N",0,"N","N",200,0,0
"12593",15728,4,"F","C",67,0,NA,"Y",31,18,0,"P",72,"Y","Y","N","Y",0,720,7000,"Y","N",0,"N","N",600,0,0
"12594",15729,25,"M","S",33,0,NA,"Y",50,8,0,"A",60,"Y","Y","Y","Y",60,31,0,"Y","N",0,"N","N",840,0,0
"12595",15730,15,"F","S",39,0,NA,"Y",31,20,0,"P",180,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",0,0,0
"12596",15731,22,"F","O",31,0,NA,"Y",31,3,0,"P",12,"Y","Y","N","Y",168,131,0,"Y","N",0,"N","N",500,0,0
"12597",15732,25,"F","O",37,0,NA,"Y",31,8,0,"P",36,"Y","Y","Y","Y",36,222,0,"Y","N",0,"N","N",1000,0,0
"12598",15733,55,"F","S",26,0,NA,"Y",31,18,0,"P",84,"Y","Y","N","Y",24,713,0,"Y","N",0,"N","N",642,0,0
"12599",15734,55,"F","C",47,0,NA,"Y",31,18,0,"A",96,"Y","Y","N","Y",0,720,1500,"Y","N",0,"N","N",1550,0,0
"12600",15735,23,"M","C",23,0,NA,"Y",31,8,0,"P",36,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",450,0,0
"12601",15736,66,"F","V",62,0,NA,"Y",31,12,0,"P",360,"Y","Y","N","Y",0,703,0,"Y","N",0,"N","N",360,0,0
"12602",15737,13,"M","S",18,0,NA,"Y",31,12,0,"C",12,"Y","Y","Y","Y",12,514,0,"Y","N",0,"N","N",375,0,0
"12603",15739,24,"F","S",18,0,NA,"N",50,12,0,"P",216,"Y","Y","Y","Y",12,712,0,"Y","N",0,"N","N",200,0,0
"12604",15740,4,"F","S",18,0,NA,"Y",31,12,0,"P",72,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",300,0,0
"12605",15742,25,"F","S",19,0,NA,"Y",31,8,0,"C",228,"Y","Y","Y","Y",72,125,0,"Y","N",0,"N","N",300,0,0
"12606",15743,25,"F","S",24,0,NA,"Y",31,20,0,"A",0,"Y","Y","Y","Y",12,999,0,"Y","N",0,"N","N",240,0,0
"12607",15745,25,"M","S",27,0,NA,"Y",31,8,0,"C",108,"Y","Y","Y","Y",0,26,0,"Y","N",0,"N","N",257,0,0
"12608",15746,12,"F","S",20,0,NA,"Y",31,18,0,"A",48,"Y","Y","Y","Y",12,653,0,"Y","N",0,"N","N",400,0,0
"12609",15747,5,"M","O",51,0,NA,"N",50,12,0,"P",300,"Y","Y","N","N",0,999,0,"Y","N",0,"N","N",600,0,0
"12610",15748,15,"F","C",40,0,NA,"Y",31,20,0,"P",12,"Y","Y","N","Y",0,999,0,"Y","N",0,"N","N",0,0,0
"12611",15750,25,"F","S",64,0,NA,"Y",31,12,0,"A",120,"Y","Y","N","Y",240,4,0,"Y","N",0,"N","N",1416,0,0
"12612",15751,25,"M","C",35,0,NA,"Y",31,23,0,"P",72,"Y","Y","N","Y",12,950,0,"Y","N",0,"N","N",315,0,0
"12613",15752,15,"M","S",26,0,NA,"N",50,8,0,"P",120,"Y","Y","Y","Y",12,865,0,"Y","N",0,"N","N",274,0,1
"12614",15753,55,"F","S",56,0,NA,"Y",31,12,0,"P",48,"Y","Y","N","Y",96,13,0,"Y","N",0,"N","N",874,0,0
"12615",15754,19,"F","S",29,0,NA,"Y",31,23,0,"P",348,"Y","Y","Y","Y",24,26,0,"Y","N",0,"N","N",300,0,0
"12616",15755,23,"F","S",35,0,NA,"Y",31,28,0,"P",264,"Y","Y","N","Y",0,950,0,"Y","N",0,"N","N",520,0,0
"12617",15756,12,"M","S",20,0,NA,"N",31,18,0,"P",144,"Y","Y","N","Y",0,855,0,"Y","N",0,"N","N",355,0,1
"12618",15757,55,"F","O",45,0,NA,"Y",50,8,0,"P",360,"Y","Y","Y","Y",12,46,0,"Y","N",0,"N","N",700,0,0
"12619",15758,12,"M","C",34,0,NA,"Y",31,8,0,"P",360,"Y","Y","N","Y",180,999,0,"Y","N",0,"N","N",1119,0,1
"12620",15759,55,"F","D",35,0,NA,"Y",31,18,0,"P",0,"Y","Y","Y","Y",0,999,0,"Y","N",0,"N","N",2120,0,0
"12621",15760,10,"F","C",56,0,NA,"Y",50,28,0,"P",360,"Y","Y","N","Y",36,205,0,"Y","N",0,"N","N",180,0,0
"12622",15762,20,"M","C",45,0,NA,"Y",31,12,0,"P",24,"Y","Y","Y","Y",84,999,0,"Y","N",0,"N","N",911,0,0
